ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
ATRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.014440575096269302,0.021370504509022826,634508087574.3605,50.0,0.011706272702924542,0.019062143336741322,0.9833333333333333,1.6666666666666667
BAHL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.022149949756733452,0.027813823090581214,419005482059.76825,56.666666666666664,0.018374474634509207,0.024689607216140018,0.9833333333333333,1.6666666666666667
BOP,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.04224793625149707,0.05084995228266451,615231975156.9626,41.66666666666667,0.01899715170503792,0.02984273588670659,0.9833333333333333,1.6666666666666667
CHCC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.02744526364896027,0.03446309306481249,1266151884945.814,38.333333333333336,0.0154021636466441,0.021912382100561442,0.9833333333333333,1.6666666666666667
DGKC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.019037198021389107,0.028710395213414026,270682204845.55438,58.333333333333336,0.01805145564379617,0.02915070686876533,0.9833333333333333,1.6666666666666667
EFERT,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.012945920711579526,0.01813699309491906,230663494043.04608,61.66666666666667,0.0134183425570565,0.018100015784582858,0.9833333333333333,1.6666666666666667
EPCL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.020793289979803693,0.028799645742966923,423556896089.2668,58.333333333333336,0.013914442338867591,0.021916511755932042,0.9833333333333333,1.6666666666666667
FCCL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.01863858380326382,0.0285391834881469,836308635923.9905,53.333333333333336,0.016390339427828596,0.027320128356568583,0.9833333333333333,1.6666666666666667
FFC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.010751658454742095,0.015967943676819658,104656605459.64621,48.333333333333336,0.010179332476635277,0.0148689895813389,0.9833333333333333,1.6666666666666667
HBL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.021459609055919395,0.029607902088890917,374161941027.4131,51.66666666666667,0.020366466701674142,0.02774894593287957,0.9833333333333333,1.6666666666666667
LOTCHEM,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.01668809896969931,0.020575836253698142,1177605094335.383,46.666666666666664,0.009068786186349542,0.013169812216443772,0.9833333333333333,1.6666666666666667
