ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
ATRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,19.607506428160733,22.83423000144615,2.9864759748728025,40.0,7.667333984374994,12.238243519784415,1.1666145859587969,1.6666666666666667
BAHL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,14.261618735562488,16.127263585268373,8.479861456850594,50.0,2.9980183919270837,4.0963679476244925,1.8131708381587595,1.6666666666666667
BOP,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,3.675443468470186,4.070204255469289,29.868653417113755,58.333333333333336,0.2312451203664145,0.3785423681753644,1.8304038978617716,1.6666666666666667
CHCC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,13.231457049784028,15.646381246682047,4.352330088053657,53.333333333333336,4.644871012369789,6.543018618393636,1.5186393828598237,1.6666666666666667
DGKC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,4.344405540672908,5.679957994458223,2.4758420627104134,60.0,3.1633860270182264,5.173134921539742,1.763222901428334,1.6666666666666667
EFERT,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,6.941311442128211,7.840475142023101,3.636901701291653,45.0,2.5278119405110706,3.4295516679844877,1.3314749733151159,1.6666666666666667
EPCL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,10.464864744863203,11.707464483088444,33.780884254089955,46.666666666666664,0.42833363215128595,0.6660156497064941,1.3847752793570922,1.6666666666666667
FCCL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,13.907881553101747,15.172297435193391,28.884374821856213,50.0,0.7796159744262696,1.2791809541710601,1.6115112772059865,1.6666666666666667
FFC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,19.052804115723518,21.97237974946649,4.679048124760866,51.66666666666667,3.957478332519531,5.693124381114089,1.0037323258521385,1.6666666666666667
HBL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,10.095358347341724,12.671130422415262,4.746556006503221,60.0,4.036479695638027,5.454899745504595,1.9857559239493825,1.6666666666666667
LOTCHEM,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,96.5405413077264,106.92120381053745,574.1918594149397,46.666666666666664,0.14856446584065752,0.21228959974353054,0.9001924074836126,1.6666666666666667
LUCK,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,598.2793594237007,732.8396165290127,154.23100666841702,45.0,5.399221801757817,7.746854036737158,1.4271398582681225,1.6666666666666667
MARI,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,46.728434434091305,50.53949801042943,7.724621180111639,55.00000000000001,6.111139933268231,9.516378940391022,1.0064353644079296,1.6666666666666667
MCB,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,14.816085146784527,16.36114376241072,4.677567030913856,46.666666666666664,3.754039001464848,5.41249630768343,1.2392854928071144,1.6666666666666667
MEBL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,31.478728354632313,37.390177233212626,9.014787019501743,58.333333333333336,4.1750864664713525,5.793461993328267,1.206809313344642,1.6666666666666667
MLCF,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,13.32098100092734,14.42263523825108,15.23502326174156,55.00000000000001,1.3901666005452473,2.0138519876583305,1.5805727759230108,1.6666666666666667
MTL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,22.29599265581073,26.15367822514823,4.053834648902398,56.666666666666664,4.383556111653646,6.898767862472896,0.8024942623421868,1.6666666666666667
NBP,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,7.392460452968788,9.369110596539604,6.19990598426353,46.666666666666664,2.0141930898030598,3.080825388727854,1.8234225565635667,1.6666666666666667
NRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,164.61002627671257,193.8410314265734,62.66727501074366,46.666666666666664,6.271997324625656,9.567228927908433,2.3800196742083926,1.6666666666666667
