ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
ATRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,9.461573806616428,13.747720495557218,1.4367836559446558,50.0,7.667333984374994,12.238243519784415,1.1666145859587969,1.6666666666666667
BAHL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,3.6212903427741523,4.6447778309064205,2.200772579792264,56.666666666666664,2.9980183919270837,4.0963679476244925,1.8131708381587595,1.6666666666666667
BOP,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.5200354375191012,0.6503165896092818,4.118207301562376,41.66666666666667,0.2312451203664145,0.3785423681753644,1.8304038978617716,1.6666666666666667
CHCC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,8.356046151466066,10.561541854405766,2.7038040611484546,38.333333333333336,4.644871012369789,6.543018618393636,1.5186393828598237,1.6666666666666667
DGKC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,3.3521659661091507,5.142037582970136,1.8738722283879394,58.333333333333336,3.1633860270182264,5.173134921539742,1.763222901428334,1.6666666666666667
EFERT,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,2.4379688619096083,3.439884636917594,1.28014482143961,61.66666666666667,2.5278119405110706,3.4295516679844877,1.3314749733151159,1.6666666666666667
EPCL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.6295039484088534,0.8572588134809783,2.0573284861060706,58.333333333333336,0.42833363215128595,0.6660156497064941,1.3847752793570922,1.6666666666666667
FCCL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.8892963094683193,1.3479376758700363,1.8349044503211307,53.333333333333336,0.7796159744262696,1.2791809541710601,1.6115112772059865,1.6666666666666667
FFC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,4.164207839853767,6.13446814096796,1.0584527584916106,48.333333333333336,3.957478332519531,5.693124381114089,1.0037323258521385,1.6666666666666667
HBL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,4.226687988141251,5.764407407696463,2.0903770397568575,51.66666666666667,4.036479695638027,5.454899745504595,1.9857559239493825,1.6666666666666667
