ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
MTL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.040618537546198055,0.04754251269772978,577772457828.947,56.666666666666664,0.008060581879591282,0.012731385376775832,0.9833333333333333,1.6666666666666667
NBP,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.06295280536954644,0.07578280490825742,33079246823.081867,46.666666666666664,0.018766630092578982,0.028118868131566443,0.9833333333333333,1.6666666666666667
NRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.6336459592499167,0.7139672340490877,876906410576.3425,46.666666666666664,0.02442962449720054,0.03697401996018994,0.9833333333333333,1.6666666666666667
OGDC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.043158668680300036,0.05599140469260057,274406570862.7046,48.333333333333336,0.012477637889183487,0.020255682831873612,0.9833333333333333,1.6666666666666667
POL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.057063728707370524,0.06435904371506171,368341003829.7782,51.66666666666667,0.0068681133215985945,0.01274521931309067,0.9833333333333333,1.6666666666666667
PPL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.016337484957956467,0.023560448010339678,209382087211.59592,50.0,0.013800071706988262,0.021924904882132824,0.9833333333333333,1.6666666666666667
PRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.7553376263970872,0.8291252983067907,71639592376403.39,40.0,0.014656417856733762,0.023337695842396873,0.9666666666666667,3.3333333333333335
PSO,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.015442094746509209,0.02022108009361195,97334889526.44594,50.0,0.011957368840757128,0.017474755482521365,0.9833333333333333,1.6666666666666667
SYS,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,2.881287421133617,16.221361852394736,9409385452117678.0,53.333333333333336,0.016505760146386956,0.022784705879102373,0.9833333333333333,1.6666666666666667
TRG,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.04077945762232183,0.04706842408889039,66483814171.86149,36.666666666666664,0.018516756618905957,0.02951949649998111,0.9833333333333333,1.6666666666666667
UBL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.429731844230812,0.5015612874300736,16276789934419.924,63.33333333333333,0.04405257816601918,0.16024433837058616,0.9833333333333333,1.6666666666666667
ATRL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.0947515030173583,0.11768691309380194,2911995980043.5093,33.33333333333333,0.01447920142213131,0.020100248056498942,0.9666666666666667,3.3333333333333335
BAHL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.025669149899804147,0.03184304453481117,1329824002623.8928,48.333333333333336,0.013906255516378373,0.023548152510675453,0.9666666666666667,3.3333333333333335
BOP,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.05612536416688813,0.06714516362340667,7044899230173.503,45.0,0.029373351354141333,0.04232556179813608,0.9666666666666667,3.3333333333333335
CHCC,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.037711963126291104,0.04391449953354556,2109410927971.5862,48.333333333333336,0.01409822531915911,0.020509845179864705,0.9666666666666667,3.3333333333333335
DGKC,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.11354110035798,0.12900120197303336,24223838375922.49,65.0,0.01556865148635797,0.022253754067023575,0.95,5.0
EFERT,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.015183644899264912,0.020445595733149732,1613784049397.9927,50.0,0.011693088834380071,0.01669673373971447,0.9666666666666667,3.3333333333333335
EPCL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.2967883076833171,0.3412124361673419,60153211047498.086,46.666666666666664,0.012489328985982241,0.01643462898813425,0.95,5.0
FCCL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.019046435828369276,0.025679433184986198,1013965467172.1393,48.333333333333336,0.016522825468769358,0.023335610696493658,0.9666666666666667,3.3333333333333335
FFC,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.017328792235062486,0.02440165598529553,599325454669.4543,55.00000000000001,0.012081548098656348,0.016984939653649885,0.9666666666666667,3.3333333333333335
HBL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.01999405639361808,0.027833477396999984,2261534278793.9917,46.666666666666664,0.015352498102312708,0.021087021057613845,0.9666666666666667,3.3333333333333335
LOTCHEM,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.03530520199356193,0.044344290175653014,916635551125.8488,46.666666666666664,0.0206615260194422,0.03059710501483281,0.9666666666666667,3.3333333333333335
LUCK,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.8150076376634823,0.9334036400860158,68829986315232.5,48.333333333333336,0.013746666062827751,0.020027509172395604,0.9666666666666667,3.3333333333333335
MARI,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.03443239181529432,0.03891373104976886,3916404273171.138,53.333333333333336,0.014430182977794371,0.018778163952333556,0.9666666666666667,3.3333333333333335
MCB,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.014782234072902127,0.017242268000005466,1196322145725.1091,45.0,0.010246446517759852,0.013659441799398675,0.9666666666666667,3.3333333333333335
MEBL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.04200241944423121,0.05681873141540634,3010341202473.0073,53.333333333333336,0.015513266765438868,0.022459889195638946,0.9666666666666667,3.3333333333333335
MLCF,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.045050369918099,0.052971444891996324,5003853064940.561,40.0,0.018602332347693255,0.025794158406819135,0.95,5.0
MTL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.3652308223502973,0.4232278155477607,39677117086989.97,60.0,0.00861955965029053,0.011604329353855263,0.9666666666666667,3.3333333333333335
NBP,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.047030832104407456,0.054754520885139456,11249822469253.912,48.333333333333336,0.016624200032115115,0.022060294576661248,0.9666666666666667,3.3333333333333335
NRL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.049075452582811506,0.0649748376914802,10002403308747.764,60.0,0.027293216296179038,0.038085991513560666,0.9666666666666667,3.3333333333333335
OGDC,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.03183172431008236,0.03861830559323549,1506501286808.4822,46.666666666666664,0.01231762533127337,0.015569506071877444,0.9666666666666667,3.3333333333333335
POL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.014235243943460357,0.018440213343480213,945904052545.1464,51.66666666666667,0.009552548532864087,0.01277283229897437,0.9666666666666667,3.3333333333333335
PPL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.019518979691706496,0.023490715256241943,2271559062552.536,50.0,0.01541823135005341,0.019418504583550062,0.9666666666666667,3.3333333333333335
PRL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.03425228924236549,0.04187718435924074,2873220664922.0312,43.333333333333336,0.022887309324797486,0.029622782504618972,0.9666666666666667,3.3333333333333335
PSO,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.06602303534834306,0.0729020484473141,8077227254290.004,48.333333333333336,0.01298454343974298,0.018055347433787335,0.9666666666666667,3.3333333333333335
SYS,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.13551674358280963,0.14744551790235644,34748755569265.895,48.333333333333336,0.015694191875297105,0.02308167267565331,0.9666666666666667,3.3333333333333335
