ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
ATRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,8.072436586035401,13.450621176300338,1.2270402033784658,50.0,7.667333984374994,12.238243519784415,1.1666145859587969,1.6666666666666667
BAHL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,3.4474965701759603,4.411719702862804,2.095194869486959,60.0,2.9980183919270837,4.0963679476244925,1.8131708381587595,1.6666666666666667
BOP,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.238157217460271,0.3876910222297676,1.8896823847223656,46.666666666666664,0.2312451203664145,0.3785423681753644,1.8304038978617716,1.6666666666666667
CHCC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,8.509146838960508,10.500235467395202,2.745701205283726,38.333333333333336,4.644871012369789,6.543018618393636,1.5186393828598237,1.6666666666666667
DGKC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,3.1272205081331497,5.044284059477037,1.752616092800861,60.0,3.1633860270182264,5.173134921539742,1.763222901428334,1.6666666666666667
EFERT,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,2.4464419340042016,3.377969025556583,1.2866813591817488,55.00000000000001,2.5278119405110706,3.4295516679844877,1.3314749733151159,1.6666666666666667
EPCL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.6287567349028945,0.8444685155787036,2.047003990150575,61.66666666666667,0.42833363215128595,0.6660156497064941,1.3847752793570922,1.6666666666666667
FCCL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.8064152180558538,1.3019540817090143,1.6545236907340395,50.0,0.7796159744262696,1.2791809541710601,1.6115112772059865,1.6666666666666667
FFC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,4.0593698629991986,6.049911642604485,1.032556449106527,46.666666666666664,3.957478332519531,5.693124381114089,1.0037323258521385,1.6666666666666667
HBL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,4.071485049466562,5.603304195596829,2.0100527148814695,51.66666666666667,4.036479695638027,5.454899745504595,1.9857559239493825,1.6666666666666667
LOTCHEM,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.2625071448573989,0.31847609361504653,1.5754199413521026,48.333333333333336,0.14856446584065752,0.21228959974353054,0.9001924074836126,1.6666666666666667
LUCK,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,15.141687246154955,30.471037242028512,3.7108516789296004,60.0,5.399221801757817,7.746854036737158,1.4271398582681225,1.6666666666666667
MARI,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,7.407196628582784,11.613663127483713,1.2205834133448783,53.333333333333336,6.111139933268231,9.516378940391022,1.0064353644079296,1.6666666666666667
MCB,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,4.155792438790848,6.243882857001267,1.372550842399135,43.333333333333336,3.754039001464848,5.41249630768343,1.2392854928071144,1.6666666666666667
MEBL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,6.86789702254617,8.042728274143064,2.00640183612775,53.333333333333336,4.1750864664713525,5.793461993328267,1.206809313344642,1.6666666666666667
MLCF,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,1.9195828670619475,2.4388929105978425,2.2298367716480456,51.66666666666667,1.3901666005452473,2.0138519876583305,1.5805727759230108,1.6666666666666667
MTL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,4.872268330018536,7.413514184318701,0.8920429921564064,53.333333333333336,4.383556111653646,6.898767862472896,0.8024942623421868,1.6666666666666667
NBP,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,2.1223464247860817,3.0443107705746404,1.9114399135232651,55.00000000000001,2.0141930898030598,3.080825388727854,1.8234225565635667,1.6666666666666667
NRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,7.8462280151350825,11.577963570125453,2.9619433035593024,45.0,6.271997324625656,9.567228927908433,2.3800196742083926,1.6666666666666667
OGDC,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,3.487899173020969,5.147151880972384,1.5107666567728029,46.666666666666664,2.7972490946451796,4.410210016127865,1.2219630816071625,1.6666666666666667
POL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,5.525960350111658,8.086547800970004,1.0130970957296919,48.333333333333336,3.6941599527994837,6.651280323360852,0.6729219581814988,1.6666666666666667
PPL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,2.5206836137708852,3.7890534582776962,1.5170948918029672,60.0,2.2679326375325517,3.5125831203294173,1.3604865739394787,1.6666666666666667
PRL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,0.7056810890890578,0.9716499172426042,2.204418242687103,43.333333333333336,0.46833343505859387,0.7384533922512931,1.4500934903911256,3.3333333333333335
PSO,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,5.571620903295215,7.631798621101853,1.4393172711194206,45.0,4.557703145345049,6.543800459932808,1.1840160132303799,1.6666666666666667
SYS,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,33.417209698509836,50.337317137651276,26.904519455593878,50.0,1.9981768290201827,2.7329083585671463,1.621454723186,1.6666666666666667
TRG,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,1.1552376836509317,1.712489791174136,2.05430776661343,46.666666666666664,1.0463333765665683,1.6483921953018024,1.8509754154037643,1.6666666666666667
UBL,0,2022-07-11,2025-06-12,2025-06-13,2025-09-05,43.93362928136886,65.11662964878872,15.217508459536559,66.66666666666666,15.007459513346355,52.44684203200771,5.089450723941082,1.6666666666666667
ATRL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,10.231366163176649,13.980052920362992,1.5279346236532458,60.0,9.630346679687499,13.407033177279457,1.4405801271112035,3.3333333333333335
BAHL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,4.213877744552024,5.489085215116069,2.2781790320493402,46.666666666666664,2.63449147542318,4.562468136676222,1.3945248634406862,3.3333333333333335
BOP,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.8278970986292682,1.1112321862849228,2.8734447405447767,53.333333333333336,0.8278239885965986,1.1709466960863013,2.8436105267280554,3.3333333333333335
CHCC,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,5.955771866802052,7.317681031390871,1.773332718404488,48.333333333333336,4.684509277343751,6.690734105554638,1.399312892894532,3.3333333333333335
DGKC,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,11.205613908740293,12.325889503372009,4.871902365193859,33.33333333333333,3.643994140625003,5.170841925389224,1.5415914722804023,5.0
EFERT,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,2.650492632095163,3.5965365293810665,1.2678676216070488,45.0,2.4295478820800778,3.427064028627801,1.1597035724890044,3.3333333333333335
EPCL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.41432555771585616,0.5547485110644812,1.3852768753696678,51.66666666666667,0.3745001157124839,0.49387760779075013,1.2479279621249033,5.0
FCCL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,1.393579525111916,1.7613510731411386,2.5781951249315433,40.0,0.9063632329305013,1.2603562480379822,1.6446582210617744,3.3333333333333335
FFC,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,5.963277916663747,8.25172845528848,1.2710244986160453,41.66666666666667,5.578448486328117,7.965141580212167,1.189517959782847,3.3333333333333335
HBL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,4.682036225145122,6.10333304014803,1.7209584169308498,48.333333333333336,4.105870819091797,5.623119571639414,1.510483612975521,3.3333333333333335
LOTCHEM,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.43119444618288166,0.6110054298172256,2.0653003609700047,50.0,0.4246783256530762,0.6169152985236884,2.0304487321213904,3.3333333333333335
LUCK,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,10.666523038949782,13.626376080776817,2.32458461935001,43.333333333333336,6.215621439615887,8.940681934389469,1.3695696708002687,3.3333333333333335
MARI,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,9.964308014266974,13.83016777716033,1.4123062252583278,60.0,10.13094584147136,13.236234884854003,1.434111991592797,3.3333333333333335
MCB,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,3.640720466976638,4.514137920516454,1.0803579694961492,56.666666666666664,3.4616475423177073,4.616112083263354,1.0199925388624433,3.3333333333333335
MEBL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,13.114294538064216,16.661498225215333,3.1691464280657007,48.333333333333336,6.424426778157554,9.379487807578936,1.529682985016344,3.3333333333333335
MLCF,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,2.522751530840939,3.1786788385773685,2.524792669399203,41.66666666666667,1.8731665293375674,2.537600780492761,1.8456107222085187,5.0
MTL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,4.929272553017174,6.777548636820672,0.9684906812973068,46.666666666666664,4.401667277018228,5.91092308371018,0.863266545326217,3.3333333333333335
NBP,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,5.87846310553322,6.93725669659392,3.331504160392993,43.333333333333336,2.8797345479329457,3.8226149731086037,1.6413231236543127,3.3333333333333335
NRL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,18.831437961122273,21.585449468661917,4.907945284951929,43.333333333333336,10.532835388183601,14.787131218784817,2.7019333126629776,3.3333333333333335
OGDC,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,2.8683495213188306,3.772144194441778,1.1510212899750243,56.666666666666664,3.071889750162768,3.8577606037842394,1.2298301984862445,3.3333333333333335
POL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,5.735787858937118,7.779106881742113,0.943399453519434,50.0,5.823296101888019,7.871895507625296,0.9560777249891862,3.3333333333333335
PPL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,3.4464422314889003,4.227014538116688,1.8370937126195066,41.66666666666667,2.8756042480468693,3.609553642390382,1.5348130684184638,3.3333333333333335
PRL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.8083328856708565,1.0900480435977755,2.2172300370021025,56.666666666666664,0.8239999771118165,1.0670501928910485,2.2661849474127624,3.3333333333333335
PSO,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,5.983681582992139,8.058680162525924,1.3327289776082207,45.0,5.7890070597330725,8.066198544463408,1.2888584851166258,3.3333333333333335
SYS,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,4.076757115947897,5.5733061732279285,2.7352859681717434,41.66666666666667,2.3437316894531253,3.4497268265855663,1.5467118941384075,3.3333333333333335
TRG,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,1.7927577842642541,2.6473539385389735,2.4359864087623793,51.66666666666667,1.5994995117187494,2.3840771818789332,2.1809050548082167,3.3333333333333335
UBL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,7.326675255020509,10.730208806995085,2.1080592288099074,41.66666666666667,4.025788879394532,5.987204669969569,1.1431227199791894,3.3333333333333335
ATRL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,14.74959071016108,20.52669968154857,1.9036915031119113,55.00000000000001,13.333026123046881,19.537153985805425,1.7313487834918218,1.6666666666666667
BAHL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,2.232439606820507,3.1413576074185157,1.237218599536639,48.333333333333336,1.8678466796875015,2.742183074818545,1.0312473515505243,3.3333333333333335
BOP,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.7125085212300694,1.0778897747916651,2.033092093021232,55.00000000000001,0.7334348996480301,1.0289028910697657,2.079650647372551,1.6666666666666667
CHCC,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,6.408009915353198,8.294881097461097,1.9891463363200708,46.666666666666664,5.430637105305989,6.891386489581845,1.6562646076371517,1.6666666666666667
DGKC,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,3.3493283368083793,4.398474195809483,1.4781679375966483,55.00000000000001,3.0891665140787765,4.111399987672773,1.3637805277272625,1.6666666666666667
