ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
ABL,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,3.564052813471479,4.849350121536448,2.307484040853583,49.152542372881356,3.098063323457362,4.5544744343839065,1.9858041498572663,5.084745762711865
ABOT,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,12.328496816726116,18.24206451182267,1.2108762550638974,44.06779661016949,11.000366210937498,16.80192963220485,1.0795953210554856,5.084745762711865
AGP,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,3.0425172317622913,4.339662287901548,1.6213085984131754,45.76271186440678,2.7867651470636923,4.12316162857907,1.4865242213188297,5.084745762711865
AICL,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,1.3852261852052894,2.047637721808087,2.300448934100375,50.847457627118644,1.2025442608332235,1.881438084840795,1.9882775113595499,6.779661016949152
AIRLINK,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,2.674508564850062,4.125399785941106,1.8703480831594055,54.23728813559322,2.4680594751390355,3.879066900579659,1.7295443605936576,5.084745762711865
AKBL,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,1.1626328736473928,1.530034743067428,2.083154083809351,33.89830508474576,0.9181314888647047,1.351594164364771,1.6380656895242978,5.084745762711865
APL,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,5.150354092907248,7.334219716680002,1.0996021265638403,47.45762711864407,4.7584083686440675,6.9706458494867904,1.009562246063161,5.084745762711865
ASTL,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,0.39782797378009516,0.5387777619555785,1.7565605796969308,33.89830508474576,0.35745762970487915,0.511211706473732,1.5762174548166332,8.47457627118644
ATLH,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,14.431880123106705,20.58663321868816,1.3842088808275914,45.76271186440678,13.409341068591106,20.52870350317006,1.2818085009955702,5.084745762711865
ATRL,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,7.835334222489686,12.051016945023305,1.1856988108342923,55.932203389830505,8.086084398172662,12.593440054103743,1.2258272662845615,5.084745762711865
BAFL,0,2022-07-12,2025-06-03,2025-06-04,2025-08-26,1.152737739394074,1.5224075486897304,1.4271714888561722,52.54237288135594,1.0775059845487955,1.489682241403978,1.3347788046849656,5.084745762711865
